1.0058086113,-0.00510342312554
1.0020626261,-0.00229082488391
1.0012560329,-0.00150123240919
1.0004785272,-0.00205563608118
0.999456543985,-0.0015646387824
0.999591510151,-0.000993551241572
0.999942059824,-0.00161338808767
1.0002356332,-0.000933757745051
1.0002073385,-0.00112636273245
0.999965708219,-0.00170494238902
0.999998512145,-0.0011908897637
0.999823225339,-0.00231314516824
1.0002354628,-0.00239077555403
1.0003272068,-0.00199083341752
1.0001838336,-0.00212404102473
0.999794731407,-0.00242392681797
1.000689425,-0.00283630456271
1.0009951136,-0.00344286959107
1.0016761662,-0.00303232047962
1.0006008939,-0.00360890540194
1.0010344051,-0.00408894930049
1.0005122286,-0.00474729510876
1.0009954381,-0.00541186810622
1.0016914028,-0.00510166154566
1.0012265265,-0.00528425815816
1.0017945761,-0.005293887265
1.0015416578,-0.0057325147731
1.0014839831,-0.00628573315032
1.0013273296,-0.00609467421006
1.0017232977,-0.00708551768553
1.0011097628,-0.00746956122895
1.0005237351,-0.00725525790676
1.0004546262,-0.00779263029687
1.0004065012,-0.0084329333853
1.0008762548,-0.00861927055609
1.0011960763,-0.00854191488631
1.0010191342,-0.00914455955828
1.0013358183,-0.00939057427754
1.0007891614,-0.0093540680391
1.001010708,-0.00958505654464
1.0007876425,-0.0100249071221
1.00068371,-0.0100067416827
1.0007888985,-0.0101656969833
1.0006563014,-0.0103548750055
1.0009481384,-0.0109063946384
1.0007161553,-0.0111793119565
1.0012216947,-0.0114581065837
1.000798954,-0.0117651721443
1.0006490846,-0.0123985897472
1.0006602746,-0.0129116611436
1.0007283018,-0.0133621404284
1.0009638589,-0.0136467002012
1.0007143714,-0.0139796106328
1.0009882743,-0.013558003306
1.0003029971,-0.014502946426
1.0004177625,-0.014115852655
0.999908027784,-0.0148810517095
1.0005595764,-0.0152274033008
1.0008235483,-0.0153259663322
1.0003844466,-0.0157538699336
1.0000715338,-0.01596902274
1.0008466704,-0.0162770586649
1.0001687013,-0.016389550155
1.0002838521,-0.0174229157803
1.0000273547,-0.0175609993703
0.999739639682,-0.0178534902077
1.00021257,-0.0184757290157
1.0000346225,-0.0190880146075
1.0000852975,-0.0191173153783
0.999591532532,-0.0195789516542
0.999673583667,-0.0195495060399
0.999801917798,-0.0200282242772
0.999523615922,-0.0199297233705
0.999922614483,-0.0204669999638
0.999452882016,-0.0207176929587
0.999606357064,-0.0212733631175
0.999392042303,-0.021640477901
0.999625747074,-0.0220137404109
0.999500170536,-0.022147347942
0.999724395819,-0.0226422780787
0.998837228196,-0.0228070638694
0.99927955023,-0.0231405005153
0.999276049412,-0.023422166966
0.998906057071,-0.0236756943759
0.998836656728,-0.0238780873015
0.99877406417,-0.0241841720452
0.998989702041,-0.0241912463069
0.998948923201,-0.0248980154349
0.998999916611,-0.0253500106936
0.998966445549,-0.025974828063
0.999113026141,-0.0260571900559
0.999176636717,-0.0259546653314
0.998717901135,-0.0264144491017
0.999044522618,-0.0267054879854
0.999113375637,-0.0263093718139
0.998517871371,-0.0270892572506
0.999032741872,-0.0275965974689
0.999206055902,-0.0276167096505
0.998640702519,-0.0283627391739
0.998753472276,-0.0288515946411
0.998927039768,-0.0287187539679
0.998792343249,-0.0291759760831
0.998183018219,-0.0293565866101
0.998608209404,-0.0295282280823
0.998877046002,-0.0292749960789
0.998491276512,-0.0298050035918
0.998957877488,-0.0301539195753
0.99860066796,-0.0307481771326
0.998956927352,-0.0315300437905
0.998853192732,-0.0308805360823
0.998413711274,-0.0315635821081
0.998736113283,-0.0316741354591
0.998716413997,-0.0317060290431
0.999028356006,-0.0319190299392
0.998811923155,-0.0323547318811
0.998674451041,-0.0323362754724
0.998628807774,-0.0329672952165
0.998639745369,-0.0331164724849
0.998979364136,-0.0329634572338
0.998708796752,-0.0336894245724
0.998959692303,-0.0339308489011
0.998915335199,-0.0337727803294
0.999025971511,-0.0340759254757
0.998730995535,-0.0347686109534
0.998924005729,-0.0348299916139
0.999173950979,-0.0350582479684
0.998923500151,-0.0354792244181
0.998928997992,-0.0355709205758
0.999050456261,-0.0355629163355
0.999004726682,-0.0363844311169
0.999192606777,-0.0363228672141
0.999189500702,-0.0365677827035
0.999284941314,-0.0364719752236
0.999437872004,-0.0370477865399
0.999598083385,-0.0373622864143
0.99942995089,-0.0373420108169
0.999516124838,-0.0373045589041
1.0001796391,-0.0376700266809
0.999517154179,-0.0381450405719
0.999502404435,-0.0380931875686
0.999678116908,-0.0384032389791
0.999485757727,-0.0387433589167
0.99955167971,-0.0392262468308
1.0000743504,-0.0390394201522
1.000132458,-0.0392849620888
0.999656860326,-0.039193009385
0.999957646733,-0.0397452313476
0.999927509211,-0.0394612133707
1.0002611433,-0.0401220470405
1.0000021891,-0.0404508126362
1.0001142611,-0.040212064913
1.0000663844,-0.0408682589991
0.999914627693,-0.0412426498608
1.0001117109,-0.0408535003995
1.0002818485,-0.0414080504583
1.000490738,-0.0411965790362
1.000091205,-0.0421044116255
1.0003087702,-0.0417785379122
1.0006547257,-0.0416493541501
1.0002371178,-0.0424631510262
1.0008919603,-0.041848492041
1.000650438,-0.0424288632427
1.0009564192,-0.0430461007761
1.0006718357,-0.043290485098
1.0006253119,-0.0430186570133
1.0004758465,-0.0433230875268
1.0005994785,-0.043577945129
1.0004310464,-0.0439154515132
1.0007403262,-0.0437181773015
1.0008256862,-0.0443670645649
1.0010496387,-0.0443017132014
1.0009090148,-0.0444100907006
1.0004059918,-0.0447998767528
1.0005900099,-0.0448415005791
1.001018404,-0.0448327100224
1.0008330548,-0.0449014559279
1.001179703,-0.0454974508596
1.0007438702,-0.0457869356232
1.000798107,-0.0456667619304
1.0007848301,-0.0461420873711
1.0009661438,-0.0466579031199
1.0010811287,-0.0461545763218
1.0007754875,-0.046429262444
1.001213252,-0.046735670051
1.0012311715,-0.0464660520328
1.0012261596,-0.0466858614776
1.0004928293,-0.0471456273593
1.0012877812,-0.0470926423269
1.001169871,-0.0474865281906
1.0010764057,-0.0478112832192
1.0013804598,-0.0481038619238
1.0012576499,-0.04819732796
1.0015511191,-0.0478350296266
1.0015746451,-0.0488900998526
1.0018323735,-0.0485653677154
1.001689905,-0.0488479850009
1.0014586055,-0.0491589736378
1.0011316569,-0.0493017741474
1.0016356211,-0.0497727605417
1.0013556669,-0.0501586821939
